Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Start_Date,Data Value,Season,pollutant,value_std,AQI_cat,AQI_cat_simplified
216498,386,Ozone (O3),Mean,ppb,Cd,313,Coney Island (Cd13),2013-06-01,34.64,Summer,O3,0.03464,Bon,0
216499,386,Ozone (O3),Mean,ppb,Cd,313,Coney Island (Cd13),2014-06-01,33.22,Summer,O3,0.03322,Bon,0
219969,386,Ozone (O3),Mean,ppb,Borough,1,Bronx,2013-06-01,31.25,Summer,O3,0.03125,Bon,0
219970,386,Ozone (O3),Mean,ppb,Borough,1,Bronx,2014-06-01,31.15,Summer,O3,0.031149999999999997,Bon,0
164876,383,Sulfur Dioxide (So2),Mean,ppb,Cd,211,Morris Park And Bronxdale (Cd11),2008-12-01,5.89,Winter,SO2,5.89,Bon,0
164877,383,Sulfur Dioxide (So2),Mean,ppb,Cd,212,Williamsbridge And Baychester (Cd12),2008-12-01,5.75,Winter,SO2,5.75,Bon,0
219971,386,Ozone (O3),Mean,ppb,Borough,2,Brooklyn,2009-06-01,26.27,Summer,O3,0.026269999999999998,Bon,0
219972,386,Ozone (O3),Mean,ppb,Borough,2,Brooklyn,2010-06-01,33.83,Summer,O3,0.03383,Bon,0
164878,383,Sulfur Dioxide (So2),Mean,ppb,Cd,301,Greenpoint And Williamsburg (Cd1),2008-12-01,4.33,Winter,SO2,4.33,Bon,0
164879,383,Sulfur Dioxide (So2),Mean,ppb,Cd,302,Fort Greene And Brooklyn Heights (Cd2),2008-12-01,4.41,Winter,SO2,4.41,Bon,0
164880,383,Sulfur Dioxide (So2),Mean,ppb,Cd,303,Bedford Stuyvesant (Cd3),2008-12-01,4.73,Winter,SO2,4.73,Bon,0
164881,383,Sulfur Dioxide (So2),Mean,ppb,Cd,304,Bushwick (Cd4),2008-12-01,4.71,Winter,SO2,4.71,Bon,0
164882,383,Sulfur Dioxide (So2),Mean,ppb,Cd,305,East New York And Starrett City (Cd5),2008-12-01,3.78,Winter,SO2,3.78,Bon,0
164883,383,Sulfur Dioxide (So2),Mean,ppb,Cd,306,Park Slope And Carroll Gardens (Cd6),2008-12-01,3.94,Winter,SO2,3.94,Bon,0
164884,383,Sulfur Dioxide (So2),Mean,ppb,Cd,307,Sunset Park (Cd7),2008-12-01,3.78,Winter,SO2,3.78,Bon,0
164885,383,Sulfur Dioxide (So2),Mean,ppb,Cd,308,Crown Heights And Prospect Heights (Cd8),2008-12-01,4.79,Winter,SO2,4.79,Bon,0
219973,386,Ozone (O3),Mean,ppb,Borough,2,Brooklyn,2011-06-01,33.19,Summer,O3,0.03319,Bon,0
219974,386,Ozone (O3),Mean,ppb,Borough,2,Brooklyn,2012-06-01,33.89,Summer,O3,0.03389,Bon,0
219975,386,Ozone (O3),Mean,ppb,Borough,2,Brooklyn,2013-06-01,31.13,Summer,O3,0.031129999999999998,Bon,0
219976,386,Ozone (O3),Mean,ppb,Borough,2,Brooklyn,2014-06-01,31.29,Summer,O3,0.03129,Bon,0
164930,383,Sulfur Dioxide (So2),Mean,ppb,Cd,206,Belmont And East Tremont (Cd6),2009-12-01,5.3,Winter,SO2,5.3,Bon,0
164931,383,Sulfur Dioxide (So2),Mean,ppb,Cd,207,Kingsbridge Heights And Bedford (Cd7),2009-12-01,7.49,Winter,SO2,7.49,Bon,0
164932,383,Sulfur Dioxide (So2),Mean,ppb,Cd,208,Riverdale And Fieldston (Cd8),2009-12-01,4.24,Winter,SO2,4.24,Bon,0
164933,383,Sulfur Dioxide (So2),Mean,ppb,Cd,209,Parkchester And Soundview (Cd9),2009-12-01,3.85,Winter,SO2,3.85,Bon,0
219977,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,2009-06-01,20.44,Summer,O3,0.02044,Bon,0
219978,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,2010-06-01,28.21,Summer,O3,0.028210000000000002,Bon,0
219979,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,2011-06-01,27.27,Summer,O3,0.02727,Bon,0
164871,383,Sulfur Dioxide (So2),Mean,ppb,Cd,206,Belmont And East Tremont (Cd6),2008-12-01,8.17,Winter,SO2,8.17,Bon,0
219980,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,2012-06-01,29.21,Summer,O3,0.02921,Bon,0
164872,383,Sulfur Dioxide (So2),Mean,ppb,Cd,207,Kingsbridge Heights And Bedford (Cd7),2008-12-01,11.75,Winter,SO2,11.75,Bon,0
219981,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,2013-06-01,26.33,Summer,O3,0.02633,Bon,0
219982,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,2014-06-01,27.0,Summer,O3,0.027,Bon,0
164873,383,Sulfur Dioxide (So2),Mean,ppb,Cd,208,Riverdale And Fieldston (Cd8),2008-12-01,6.74,Winter,SO2,6.74,Bon,0
164874,383,Sulfur Dioxide (So2),Mean,ppb,Cd,209,Parkchester And Soundview (Cd9),2008-12-01,5.86,Winter,SO2,5.86,Bon,0
164875,383,Sulfur Dioxide (So2),Mean,ppb,Cd,210,Throgs Neck And Co-Op City (Cd10),2008-12-01,4.43,Winter,SO2,4.43,Bon,0
164854,383,Sulfur Dioxide (So2),Mean,ppb,Cd,101,Financial District (Cd1),2008-12-01,4.79,Winter,SO2,4.79,Bon,0
164855,383,Sulfur Dioxide (So2),Mean,ppb,Cd,102,Greenwich Village And Soho (Cd2),2008-12-01,8.68,Winter,SO2,8.68,Bon,0
164856,383,Sulfur Dioxide (So2),Mean,ppb,Cd,103,Lower East Side And Chinatown (Cd3),2008-12-01,7.01,Winter,SO2,7.01,Bon,0
164857,383,Sulfur Dioxide (So2),Mean,ppb,Cd,104,Clinton And Chelsea (Cd4),2008-12-01,7.31,Winter,SO2,7.31,Bon,0
164858,383,Sulfur Dioxide (So2),Mean,ppb,Cd,105,Midtown (Cd5),2008-12-01,10.29,Winter,SO2,10.29,Bon,0
164859,383,Sulfur Dioxide (So2),Mean,ppb,Cd,106,Stuyvesant Town And Turtle Bay (Cd6),2008-12-01,9.22,Winter,SO2,9.22,Bon,0
164860,383,Sulfur Dioxide (So2),Mean,ppb,Cd,107,Upper West Side (Cd7),2008-12-01,11.0,Winter,SO2,11.0,Bon,0
164861,383,Sulfur Dioxide (So2),Mean,ppb,Cd,108,Upper East Side (Cd8),2008-12-01,12.05,Winter,SO2,12.05,Bon,0
164862,383,Sulfur Dioxide (So2),Mean,ppb,Cd,109,Morningside Heights And Hamilton Heights (Cd9),2008-12-01,9.25,Winter,SO2,9.25,Bon,0
164863,383,Sulfur Dioxide (So2),Mean,ppb,Cd,110,Central Harlem (Cd10),2008-12-01,8.22,Winter,SO2,8.22,Bon,0
164864,383,Sulfur Dioxide (So2),Mean,ppb,Cd,111,East Harlem (Cd11),2008-12-01,6.97,Winter,SO2,6.97,Bon,0
164865,383,Sulfur Dioxide (So2),Mean,ppb,Cd,112,Washington Heights And Inwood (Cd12),2008-12-01,11.44,Winter,SO2,11.44,Bon,0
164866,383,Sulfur Dioxide (So2),Mean,ppb,Cd,201,Mott Haven And Melrose (Cd1),2008-12-01,5.71,Winter,SO2,5.71,Bon,0
164867,383,Sulfur Dioxide (So2),Mean,ppb,Cd,202,Hunts Point And Longwood (Cd2),2008-12-01,5.12,Winter,SO2,5.12,Bon,0
164868,383,Sulfur Dioxide (So2),Mean,ppb,Cd,203,Morrisania And Crotona (Cd3),2008-12-01,7.03,Winter,SO2,7.03,Bon,0
164869,383,Sulfur Dioxide (So2),Mean,ppb,Cd,204,Highbridge And Concourse (Cd4),2008-12-01,10.39,Winter,SO2,10.39,Bon,0
164870,383,Sulfur Dioxide (So2),Mean,ppb,Cd,205,Fordham And University Heights (Cd5),2008-12-01,12.69,Winter,SO2,12.69,Bon,0
164886,383,Sulfur Dioxide (So2),Mean,ppb,Cd,309,South Crown Heights And Lefferts Gardens (Cd9),2008-12-01,4.98,Winter,SO2,4.98,Bon,0
164887,383,Sulfur Dioxide (So2),Mean,ppb,Cd,310,Bay Ridge And Dyker Heights (Cd10),2008-12-01,3.44,Winter,SO2,3.44,Bon,0
164888,383,Sulfur Dioxide (So2),Mean,ppb,Cd,311,Bensonhurst (Cd11),2008-12-01,3.65,Winter,SO2,3.65,Bon,0
164889,383,Sulfur Dioxide (So2),Mean,ppb,Cd,312,Borough Park (Cd12),2008-12-01,4.4,Winter,SO2,4.4,Bon,0
164890,383,Sulfur Dioxide (So2),Mean,ppb,Cd,313,Coney Island (Cd13),2008-12-01,2.94,Winter,SO2,2.94,Bon,0
164891,383,Sulfur Dioxide (So2),Mean,ppb,Cd,314,Flatbush And Midwood (Cd14),2008-12-01,4.71,Winter,SO2,4.71,Bon,0
164892,383,Sulfur Dioxide (So2),Mean,ppb,Cd,315,Sheepshead Bay (Cd15),2008-12-01,3.3,Winter,SO2,3.3,Bon,0
164893,383,Sulfur Dioxide (So2),Mean,ppb,Cd,316,Brownsville (Cd16),2008-12-01,4.29,Winter,SO2,4.29,Bon,0
164894,383,Sulfur Dioxide (So2),Mean,ppb,Cd,317,East Flatbush (Cd17),2008-12-01,4.38,Winter,SO2,4.38,Bon,0
164895,383,Sulfur Dioxide (So2),Mean,ppb,Cd,318,Flatlands And Canarsie (Cd18),2008-12-01,3.23,Winter,SO2,3.23,Bon,0
164896,383,Sulfur Dioxide (So2),Mean,ppb,Cd,401,Long Island City And Astoria (Cd1),2008-12-01,5.05,Winter,SO2,5.05,Bon,0
164897,383,Sulfur Dioxide (So2),Mean,ppb,Cd,402,Woodside And Sunnyside (Cd2),2008-12-01,4.81,Winter,SO2,4.81,Bon,0
164898,383,Sulfur Dioxide (So2),Mean,ppb,Cd,403,Jackson Heights (Cd3),2008-12-01,6.09,Winter,SO2,6.09,Bon,0
164899,383,Sulfur Dioxide (So2),Mean,ppb,Cd,404,Elmhurst And Corona (Cd4),2008-12-01,6.3,Winter,SO2,6.3,Bon,0
164900,383,Sulfur Dioxide (So2),Mean,ppb,Cd,405,Ridgewood And Maspeth (Cd5),2008-12-01,4.06,Winter,SO2,4.06,Bon,0
164901,383,Sulfur Dioxide (So2),Mean,ppb,Cd,406,Rego Park And Forest Hills (Cd6),2008-12-01,5.31,Winter,SO2,5.31,Bon,0
164902,383,Sulfur Dioxide (So2),Mean,ppb,Cd,407,Flushing And Whitestone (Cd7),2008-12-01,4.5,Winter,SO2,4.5,Bon,0
164903,383,Sulfur Dioxide (So2),Mean,ppb,Cd,408,Hillcrest And Fresh Meadows (Cd8),2008-12-01,3.99,Winter,SO2,3.99,Bon,0
164904,383,Sulfur Dioxide (So2),Mean,ppb,Cd,409,Kew Gardens And Woodhaven (Cd9),2008-12-01,4.22,Winter,SO2,4.22,Bon,0
164905,383,Sulfur Dioxide (So2),Mean,ppb,Cd,410,South Ozone Park And Howard Beach (Cd10),2008-12-01,3.37,Winter,SO2,3.37,Bon,0
164906,383,Sulfur Dioxide (So2),Mean,ppb,Cd,411,Bayside And Little Neck (Cd11),2008-12-01,3.73,Winter,SO2,3.73,Bon,0
164907,383,Sulfur Dioxide (So2),Mean,ppb,Cd,412,Jamaica And Hollis (Cd12),2008-12-01,3.43,Winter,SO2,3.43,Bon,0
164908,383,Sulfur Dioxide (So2),Mean,ppb,Cd,413,Queens Village (Cd13),2008-12-01,3.14,Winter,SO2,3.14,Bon,0
164909,383,Sulfur Dioxide (So2),Mean,ppb,Cd,414,Rockaway And Broad Channel (Cd14),2008-12-01,2.38,Winter,SO2,2.38,Bon,0
164910,383,Sulfur Dioxide (So2),Mean,ppb,Cd,501,St. George And Stapleton (Cd1),2008-12-01,2.56,Winter,SO2,2.56,Bon,0
164911,383,Sulfur Dioxide (So2),Mean,ppb,Cd,502,South Beach And Willowbrook (Cd2),2008-12-01,2.18,Winter,SO2,2.18,Bon,0
164912,383,Sulfur Dioxide (So2),Mean,ppb,Cd,503,Tottenville And Great Kills (Cd3),2008-12-01,1.8,Winter,SO2,1.8,Bon,0
164913,383,Sulfur Dioxide (So2),Mean,ppb,Cd,101,Financial District (Cd1),2009-12-01,3.04,Winter,SO2,3.04,Bon,0
164914,383,Sulfur Dioxide (So2),Mean,ppb,Cd,102,Greenwich Village And Soho (Cd2),2009-12-01,5.69,Winter,SO2,5.69,Bon,0
164915,383,Sulfur Dioxide (So2),Mean,ppb,Cd,103,Lower East Side And Chinatown (Cd3),2009-12-01,4.63,Winter,SO2,4.63,Bon,0
164916,383,Sulfur Dioxide (So2),Mean,ppb,Cd,104,Clinton And Chelsea (Cd4),2009-12-01,4.92,Winter,SO2,4.92,Bon,0
164917,383,Sulfur Dioxide (So2),Mean,ppb,Cd,105,Midtown (Cd5),2009-12-01,7.02,Winter,SO2,7.02,Bon,0
164918,383,Sulfur Dioxide (So2),Mean,ppb,Cd,106,Stuyvesant Town And Turtle Bay (Cd6),2009-12-01,6.32,Winter,SO2,6.32,Bon,0
164919,383,Sulfur Dioxide (So2),Mean,ppb,Cd,107,Upper West Side (Cd7),2009-12-01,7.57,Winter,SO2,7.57,Bon,0
164920,383,Sulfur Dioxide (So2),Mean,ppb,Cd,108,Upper East Side (Cd8),2009-12-01,8.46,Winter,SO2,8.46,Bon,0
164921,383,Sulfur Dioxide (So2),Mean,ppb,Cd,109,Morningside Heights And Hamilton Heights (Cd9),2009-12-01,6.26,Winter,SO2,6.26,Bon,0
164922,383,Sulfur Dioxide (So2),Mean,ppb,Cd,110,Central Harlem (Cd10),2009-12-01,5.59,Winter,SO2,5.59,Bon,0
164923,383,Sulfur Dioxide (So2),Mean,ppb,Cd,111,East Harlem (Cd11),2009-12-01,4.84,Winter,SO2,4.84,Bon,0
164924,383,Sulfur Dioxide (So2),Mean,ppb,Cd,112,Washington Heights And Inwood (Cd12),2009-12-01,7.45,Winter,SO2,7.45,Bon,0
164925,383,Sulfur Dioxide (So2),Mean,ppb,Cd,201,Mott Haven And Melrose (Cd1),2009-12-01,3.9,Winter,SO2,3.9,Bon,0
164926,383,Sulfur Dioxide (So2),Mean,ppb,Cd,202,Hunts Point And Longwood (Cd2),2009-12-01,3.45,Winter,SO2,3.45,Bon,0
164927,383,Sulfur Dioxide (So2),Mean,ppb,Cd,203,Morrisania And Crotona (Cd3),2009-12-01,4.66,Winter,SO2,4.66,Bon,0
164928,383,Sulfur Dioxide (So2),Mean,ppb,Cd,204,Highbridge And Concourse (Cd4),2009-12-01,6.9,Winter,SO2,6.9,Bon,0
164929,383,Sulfur Dioxide (So2),Mean,ppb,Cd,205,Fordham And University Heights (Cd5),2009-12-01,8.24,Winter,SO2,8.24,Bon,0
164934,383,Sulfur Dioxide (So2),Mean,ppb,Cd,210,Throgs Neck And Co-Op City (Cd10),2009-12-01,2.83,Winter,SO2,2.83,Bon,0
164935,383,Sulfur Dioxide (So2),Mean,ppb,Cd,211,Morris Park And Bronxdale (Cd11),2009-12-01,3.76,Winter,SO2,3.76,Bon,0
164936,383,Sulfur Dioxide (So2),Mean,ppb,Cd,212,Williamsbridge And Baychester (Cd12),2009-12-01,3.59,Winter,SO2,3.59,Bon,0
164937,383,Sulfur Dioxide (So2),Mean,ppb,Cd,301,Greenpoint And Williamsburg (Cd1),2009-12-01,2.99,Winter,SO2,2.99,Bon,0
164938,383,Sulfur Dioxide (So2),Mean,ppb,Cd,302,Fort Greene And Brooklyn Heights (Cd2),2009-12-01,2.86,Winter,SO2,2.86,Bon,0
164939,383,Sulfur Dioxide (So2),Mean,ppb,Cd,303,Bedford Stuyvesant (Cd3),2009-12-01,3.24,Winter,SO2,3.24,Bon,0
164940,383,Sulfur Dioxide (So2),Mean,ppb,Cd,304,Bushwick (Cd4),2009-12-01,3.34,Winter,SO2,3.34,Bon,0
164941,383,Sulfur Dioxide (So2),Mean,ppb,Cd,305,East New York And Starrett City (Cd5),2009-12-01,2.79,Winter,SO2,2.79,Bon,0
164942,383,Sulfur Dioxide (So2),Mean,ppb,Cd,306,Park Slope And Carroll Gardens (Cd6),2009-12-01,2.47,Winter,SO2,2.47,Bon,0
164943,383,Sulfur Dioxide (So2),Mean,ppb,Cd,307,Sunset Park (Cd7),2009-12-01,2.34,Winter,SO2,2.34,Bon,0
164944,383,Sulfur Dioxide (So2),Mean,ppb,Cd,308,Crown Heights And Prospect Heights (Cd8),2009-12-01,3.23,Winter,SO2,3.23,Bon,0
164945,383,Sulfur Dioxide (So2),Mean,ppb,Cd,309,South Crown Heights And Lefferts Gardens (Cd9),2009-12-01,3.36,Winter,SO2,3.36,Bon,0
164946,383,Sulfur Dioxide (So2),Mean,ppb,Cd,310,Bay Ridge And Dyker Heights (Cd10),2009-12-01,2.09,Winter,SO2,2.09,Bon,0
164947,383,Sulfur Dioxide (So2),Mean,ppb,Cd,311,Bensonhurst (Cd11),2009-12-01,2.35,Winter,SO2,2.35,Bon,0
164948,383,Sulfur Dioxide (So2),Mean,ppb,Cd,312,Borough Park (Cd12),2009-12-01,2.82,Winter,SO2,2.82,Bon,0
164949,383,Sulfur Dioxide (So2),Mean,ppb,Cd,313,Coney Island (Cd13),2009-12-01,1.98,Winter,SO2,1.98,Bon,0
164950,383,Sulfur Dioxide (So2),Mean,ppb,Cd,314,Flatbush And Midwood (Cd14),2009-12-01,3.14,Winter,SO2,3.14,Bon,0
164951,383,Sulfur Dioxide (So2),Mean,ppb,Cd,315,Sheepshead Bay (Cd15),2009-12-01,2.29,Winter,SO2,2.29,Bon,0
164952,383,Sulfur Dioxide (So2),Mean,ppb,Cd,316,Brownsville (Cd16),2009-12-01,3.06,Winter,SO2,3.06,Bon,0
164953,383,Sulfur Dioxide (So2),Mean,ppb,Cd,317,East Flatbush (Cd17),2009-12-01,3.02,Winter,SO2,3.02,Bon,0
164954,383,Sulfur Dioxide (So2),Mean,ppb,Cd,318,Flatlands And Canarsie (Cd18),2009-12-01,2.33,Winter,SO2,2.33,Bon,0
164955,383,Sulfur Dioxide (So2),Mean,ppb,Cd,401,Long Island City And Astoria (Cd1),2009-12-01,3.58,Winter,SO2,3.58,Bon,0
164956,383,Sulfur Dioxide (So2),Mean,ppb,Cd,402,Woodside And Sunnyside (Cd2),2009-12-01,3.43,Winter,SO2,3.43,Bon,0
164957,383,Sulfur Dioxide (So2),Mean,ppb,Cd,403,Jackson Heights (Cd3),2009-12-01,4.32,Winter,SO2,4.32,Bon,0
164958,383,Sulfur Dioxide (So2),Mean,ppb,Cd,404,Elmhurst And Corona (Cd4),2009-12-01,4.51,Winter,SO2,4.51,Bon,0
164959,383,Sulfur Dioxide (So2),Mean,ppb,Cd,405,Ridgewood And Maspeth (Cd5),2009-12-01,2.94,Winter,SO2,2.94,Bon,0
164960,383,Sulfur Dioxide (So2),Mean,ppb,Cd,406,Rego Park And Forest Hills (Cd6),2009-12-01,3.83,Winter,SO2,3.83,Bon,0
164961,383,Sulfur Dioxide (So2),Mean,ppb,Cd,407,Flushing And Whitestone (Cd7),2009-12-01,3.03,Winter,SO2,3.03,Bon,0
164962,383,Sulfur Dioxide (So2),Mean,ppb,Cd,408,Hillcrest And Fresh Meadows (Cd8),2009-12-01,2.77,Winter,SO2,2.77,Bon,0
164963,383,Sulfur Dioxide (So2),Mean,ppb,Cd,409,Kew Gardens And Woodhaven (Cd9),2009-12-01,3.1,Winter,SO2,3.1,Bon,0
164964,383,Sulfur Dioxide (So2),Mean,ppb,Cd,410,South Ozone Park And Howard Beach (Cd10),2009-12-01,2.53,Winter,SO2,2.53,Bon,0
164965,383,Sulfur Dioxide (So2),Mean,ppb,Cd,411,Bayside And Little Neck (Cd11),2009-12-01,2.44,Winter,SO2,2.44,Bon,0
164966,383,Sulfur Dioxide (So2),Mean,ppb,Cd,412,Jamaica And Hollis (Cd12),2009-12-01,2.47,Winter,SO2,2.47,Bon,0
164967,383,Sulfur Dioxide (So2),Mean,ppb,Cd,413,Queens Village (Cd13),2009-12-01,2.19,Winter,SO2,2.19,Bon,0
164968,383,Sulfur Dioxide (So2),Mean,ppb,Cd,414,Rockaway And Broad Channel (Cd14),2009-12-01,1.89,Winter,SO2,1.89,Bon,0
164969,383,Sulfur Dioxide (So2),Mean,ppb,Cd,501,St. George And Stapleton (Cd1),2009-12-01,1.42,Winter,SO2,1.42,Bon,0
164970,383,Sulfur Dioxide (So2),Mean,ppb,Cd,502,South Beach And Willowbrook (Cd2),2009-12-01,1.21,Winter,SO2,1.21,Bon,0
164971,383,Sulfur Dioxide (So2),Mean,ppb,Cd,503,Tottenville And Great Kills (Cd3),2009-12-01,0.98,Winter,SO2,0.98,Bon,0
164972,383,Sulfur Dioxide (So2),Mean,ppb,Cd,101,Financial District (Cd1),2010-12-01,3.96,Winter,SO2,3.96,Bon,0
164973,383,Sulfur Dioxide (So2),Mean,ppb,Cd,102,Greenwich Village And Soho (Cd2),2010-12-01,7.27,Winter,SO2,7.27,Bon,0
164974,383,Sulfur Dioxide (So2),Mean,ppb,Cd,103,Lower East Side And Chinatown (Cd3),2010-12-01,5.89,Winter,SO2,5.89,Bon,0
164975,383,Sulfur Dioxide (So2),Mean,ppb,Cd,104,Clinton And Chelsea (Cd4),2010-12-01,6.19,Winter,SO2,6.19,Bon,0
164976,383,Sulfur Dioxide (So2),Mean,ppb,Cd,105,Midtown (Cd5),2010-12-01,8.76,Winter,SO2,8.76,Bon,0
164977,383,Sulfur Dioxide (So2),Mean,ppb,Cd,106,Stuyvesant Town And Turtle Bay (Cd6),2010-12-01,7.87,Winter,SO2,7.87,Bon,0
164978,383,Sulfur Dioxide (So2),Mean,ppb,Cd,107,Upper West Side (Cd7),2010-12-01,9.42,Winter,SO2,9.42,Bon,0
164979,383,Sulfur Dioxide (So2),Mean,ppb,Cd,108,Upper East Side (Cd8),2010-12-01,10.45,Winter,SO2,10.45,Bon,0
164980,383,Sulfur Dioxide (So2),Mean,ppb,Cd,109,Morningside Heights And Hamilton Heights (Cd9),2010-12-01,7.89,Winter,SO2,7.89,Bon,0
164981,383,Sulfur Dioxide (So2),Mean,ppb,Cd,110,Central Harlem (Cd10),2010-12-01,7.04,Winter,SO2,7.04,Bon,0
164982,383,Sulfur Dioxide (So2),Mean,ppb,Cd,111,East Harlem (Cd11),2010-12-01,6.04,Winter,SO2,6.04,Bon,0
164983,383,Sulfur Dioxide (So2),Mean,ppb,Cd,112,Washington Heights And Inwood (Cd12),2010-12-01,9.51,Winter,SO2,9.51,Bon,0
164984,383,Sulfur Dioxide (So2),Mean,ppb,Cd,201,Mott Haven And Melrose (Cd1),2010-12-01,4.93,Winter,SO2,4.93,Bon,0
164985,383,Sulfur Dioxide (So2),Mean,ppb,Cd,202,Hunts Point And Longwood (Cd2),2010-12-01,4.4,Winter,SO2,4.4,Bon,0
164986,383,Sulfur Dioxide (So2),Mean,ppb,Cd,203,Morrisania And Crotona (Cd3),2010-12-01,5.95,Winter,SO2,5.95,Bon,0
164987,383,Sulfur Dioxide (So2),Mean,ppb,Cd,204,Highbridge And Concourse (Cd4),2010-12-01,8.78,Winter,SO2,8.78,Bon,0
164988,383,Sulfur Dioxide (So2),Mean,ppb,Cd,205,Fordham And University Heights (Cd5),2010-12-01,10.52,Winter,SO2,10.52,Bon,0
164989,383,Sulfur Dioxide (So2),Mean,ppb,Cd,206,Belmont And East Tremont (Cd6),2010-12-01,6.76,Winter,SO2,6.76,Bon,0
164990,383,Sulfur Dioxide (So2),Mean,ppb,Cd,207,Kingsbridge Heights And Bedford (Cd7),2010-12-01,9.53,Winter,SO2,9.53,Bon,0
164991,383,Sulfur Dioxide (So2),Mean,ppb,Cd,208,Riverdale And Fieldston (Cd8),2010-12-01,5.4,Winter,SO2,5.4,Bon,0
164992,383,Sulfur Dioxide (So2),Mean,ppb,Cd,209,Parkchester And Soundview (Cd9),2010-12-01,4.93,Winter,SO2,4.93,Bon,0
164993,383,Sulfur Dioxide (So2),Mean,ppb,Cd,210,Throgs Neck And Co-Op City (Cd10),2010-12-01,3.62,Winter,SO2,3.62,Bon,0
164994,383,Sulfur Dioxide (So2),Mean,ppb,Cd,211,Morris Park And Bronxdale (Cd11),2010-12-01,4.79,Winter,SO2,4.79,Bon,0
164995,383,Sulfur Dioxide (So2),Mean,ppb,Cd,212,Williamsbridge And Baychester (Cd12),2010-12-01,4.53,Winter,SO2,4.53,Bon,0
164996,383,Sulfur Dioxide (So2),Mean,ppb,Cd,301,Greenpoint And Williamsburg (Cd1),2010-12-01,3.72,Winter,SO2,3.72,Bon,0
164997,383,Sulfur Dioxide (So2),Mean,ppb,Cd,302,Fort Greene And Brooklyn Heights (Cd2),2010-12-01,3.67,Winter,SO2,3.67,Bon,0
164998,383,Sulfur Dioxide (So2),Mean,ppb,Cd,303,Bedford Stuyvesant (Cd3),2010-12-01,4.02,Winter,SO2,4.02,Bon,0
164999,383,Sulfur Dioxide (So2),Mean,ppb,Cd,304,Bushwick (Cd4),2010-12-01,4.09,Winter,SO2,4.09,Bon,0
165000,383,Sulfur Dioxide (So2),Mean,ppb,Cd,305,East New York And Starrett City (Cd5),2010-12-01,3.26,Winter,SO2,3.26,Bon,0
165001,383,Sulfur Dioxide (So2),Mean,ppb,Cd,306,Park Slope And Carroll Gardens (Cd6),2010-12-01,3.23,Winter,SO2,3.23,Bon,0
165002,383,Sulfur Dioxide (So2),Mean,ppb,Cd,307,Sunset Park (Cd7),2010-12-01,3.07,Winter,SO2,3.07,Bon,0
165003,383,Sulfur Dioxide (So2),Mean,ppb,Cd,308,Crown Heights And Prospect Heights (Cd8),2010-12-01,4.02,Winter,SO2,4.02,Bon,0
165004,383,Sulfur Dioxide (So2),Mean,ppb,Cd,309,South Crown Heights And Lefferts Gardens (Cd9),2010-12-01,4.15,Winter,SO2,4.15,Bon,0
165005,383,Sulfur Dioxide (So2),Mean,ppb,Cd,310,Bay Ridge And Dyker Heights (Cd10),2010-12-01,2.78,Winter,SO2,2.78,Bon,0
165006,383,Sulfur Dioxide (So2),Mean,ppb,Cd,311,Bensonhurst (Cd11),2010-12-01,2.94,Winter,SO2,2.94,Bon,0
165007,383,Sulfur Dioxide (So2),Mean,ppb,Cd,312,Borough Park (Cd12),2010-12-01,3.57,Winter,SO2,3.57,Bon,0
165008,383,Sulfur Dioxide (So2),Mean,ppb,Cd,313,Coney Island (Cd13),2010-12-01,2.37,Winter,SO2,2.37,Bon,0
165009,383,Sulfur Dioxide (So2),Mean,ppb,Cd,314,Flatbush And Midwood (Cd14),2010-12-01,3.84,Winter,SO2,3.84,Bon,0
165010,383,Sulfur Dioxide (So2),Mean,ppb,Cd,315,Sheepshead Bay (Cd15),2010-12-01,2.66,Winter,SO2,2.66,Bon,0
165011,383,Sulfur Dioxide (So2),Mean,ppb,Cd,316,Brownsville (Cd16),2010-12-01,3.67,Winter,SO2,3.67,Bon,0
165012,383,Sulfur Dioxide (So2),Mean,ppb,Cd,317,East Flatbush (Cd17),2010-12-01,3.64,Winter,SO2,3.64,Bon,0
165013,383,Sulfur Dioxide (So2),Mean,ppb,Cd,318,Flatlands And Canarsie (Cd18),2010-12-01,2.67,Winter,SO2,2.67,Bon,0
165014,383,Sulfur Dioxide (So2),Mean,ppb,Cd,401,Long Island City And Astoria (Cd1),2010-12-01,4.46,Winter,SO2,4.46,Bon,0
165015,383,Sulfur Dioxide (So2),Mean,ppb,Cd,402,Woodside And Sunnyside (Cd2),2010-12-01,4.25,Winter,SO2,4.25,Bon,0
165016,383,Sulfur Dioxide (So2),Mean,ppb,Cd,403,Jackson Heights (Cd3),2010-12-01,5.43,Winter,SO2,5.43,Bon,0
165017,383,Sulfur Dioxide (So2),Mean,ppb,Cd,404,Elmhurst And Corona (Cd4),2010-12-01,5.64,Winter,SO2,5.64,Bon,0
